id,ubigeo,region,provincia,distrito,area_terreno_m2,area_ocupada_m2,area_disponible_m2,area_techada_m2,antiguedad_anios,tiene_planos,planos_actualizados,material_predom_paredes,estado_conserv_paredes,material_predom_pisos,estado_conserv_pisos,material_predom_techo,estado_conserv_techo,electricidad_7_dias,electricidad_con,agua_procedencia,agua_potable,agua_7_dias,banio_coneccion
0825,040503,AREQUIPA,CAYLLOMA,CABANACONDE,356,216,140,216,35,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0826,040501,AREQUIPA,CAYLLOMA,CHIVAY,505,205,300,205,1,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0827,040505,AREQUIPA,CAYLLOMA,CAYLLOMA,1000,405,595,336,21,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0828,040507,AREQUIPA,CAYLLOMA,HUAMBO,212,212,0,180,25,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0829,040508,AREQUIPA,CAYLLOMA,HUANCA,1334,1334,0,175,13,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0830,040513,AREQUIPA,CAYLLOMA,MADRIGAL,173,173,0,105,13,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0831,040514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,339,218,121,218,25,No sabe,NA,¿Adobe o tapial?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Muy bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0832,040515,AREQUIPA,CAYLLOMA,SIBAYO,554,554,0,103,20,No,NA,¿Adobe o tapial?,Bueno,¿Madera (entablado)?,Malo,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0833,040520,AREQUIPA,CAYLLOMA,MAJES,1896,1896,0,1050,6,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0834,040601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,1260,165,1095,165,41,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Láminas asfálticas, vinílicos o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Muy malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0835,040603,AREQUIPA,CONDESUYOS,CAYARANI,120,80,0,80,4,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0836,040602,AREQUIPA,CONDESUYOS,ANDARAY,320,260,60,465,52,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0837,040607,AREQUIPA,CONDESUYOS,SALAMANCA,146,146,0,232,26,No,NA,¿Piedra con barro?,Malo,¿Cemento?,Bueno,¿Madera / entablillado?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0838,040701,AREQUIPA,ISLAY,MOLLENDO,250,250,0,330,20,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0839,040702,AREQUIPA,ISLAY,COCACHACRA,1043,1043,0,520,21,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0840,040703,AREQUIPA,ISLAY,DEAN VALDIVIA,426,426,0,370,62,No,NA,¿Ladrillo o bloque de cemento?,Muy bueno,"¿Láminas asfálticas, vinílicos o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0841,040703,AREQUIPA,ISLAY,DEAN VALDIVIA,272,272,0,133,25,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0842,040704,AREQUIPA,ISLAY,ISLAY,1000,180,820,180,25,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0843,040705,AREQUIPA,ISLAY,MEJIA,542,542,0,500,1,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0844,040706,AREQUIPA,ISLAY,PUNTA DE BOMBÓN,206,206,0,304,26,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0845,040801,AREQUIPA,LA UNIÓN,COTAHUASI,733,733,0,576,20,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0846,040802,AREQUIPA,LA UNIÓN,ALCA,240,240,0,240,22,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Madera / entablillado?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0847,040803,AREQUIPA,LA UNIÓN,CHARCANA,218,218,0,75,40,Sí,Sí,¿Adobe o tapial?,Malo,¿Madera (entablado)?,Muy malo,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0848,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,698,128,570,256,20,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0849,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,316,316,0,471,8,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,¿Parquet?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0850,180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,328,237,91,237,29,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0851,180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,1464,1464,0,440,39,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0852,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,930,570,0,350,9,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0853,180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTÓBAL,379,235,0,491,3,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0854,180106,MOQUEGUA,MARISCAL NIETO,TORATA,2170,1114,1056,1214,43,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0855,180106,MOQUEGUA,MARISCAL NIETO,TORATA,714,481,233,535,7,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0856,180201,MOQUEGUA,GENERAL SÁNCHEZ CERRO,OMATE,100,100,0,200,6,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0857,180202,MOQUEGUA,GENERAL SÁNCHEZ CERRO,CHOJATA,318,167,151,300,16,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0858,180204,MOQUEGUA,GENERAL SÁNCHEZ CERRO,ICHUÑA,377,175,200,350,10,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0859,180208,MOQUEGUA,GENERAL SÁNCHEZ CERRO,PUQUINA,531,60,350,60,25,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0860,180209,MOQUEGUA,GENERAL SÁNCHEZ CERRO,QUINISTAQUILLAS,385,360,25,360,27,No,NA,¿Adobe o tapial?,Muy malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Muy malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0861,180210,MOQUEGUA,GENERAL SÁNCHEZ CERRO,UBINAS,347,347,0,415,8,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0864,180301,MOQUEGUA,ILO,ILO,10000,865,9135,366,17,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Malo,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0865,180302,MOQUEGUA,ILO,EL ALGARROBAL,77,77,0,77,19,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Malo,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0866,180303,MOQUEGUA,ILO,PACOCHA,510,418,0,250,51,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0867,230101,TACNA,TACNA,TACNA,401,287,114,287,8,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0868,230101,TACNA,TACNA,TACNA,56,56,0,56,27,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0869,230101,TACNA,TACNA,TACNA,1982,362,1620,685,26,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0870,230109,TACNA,TACNA,SAMA,1666,175,1491,175,50,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Malo,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Letrina (pozo ciego o negro)?
0871,230101,TACNA,TACNA,TACNA,500,203,0,342,25,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0872,230102,TACNA,TACNA,ALTO DE LA ALIANZA,709,709,0,285,34,Sí,Sí,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0873,230103,TACNA,TACNA,CALANA,1421,1421,0,300,32,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Malo,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0874,230104,TACNA,TACNA,CIUDAD NUEVA,1295,1295,0,1571,20,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0875,230105,TACNA,TACNA,INCLÁN,235,127,108,127,58,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0876,230106,TACNA,TACNA,PACHIA,614,614,0,348,7,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0877,230108,TACNA,TACNA,POCOLLAY,645,645,0,384,38,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Malo,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0878,230109,TACNA,TACNA,SAMA,498,498,0,255,3,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Camión-cisterna u otro similar?,NA,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0879,230101,TACNA,TACNA,TACNA,492,492,0,350,23,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0880,230101,TACNA,TACNA,TACNA,84,84,0,84,57,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Fibra de cemento o similar?,Malo,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0881,230110,TACNA,TACNA,CRNEL.GREGORIO ALBARRACÍN LANCHIPA,1415,1415,0,605,18,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0882,230101,TACNA,TACNA,TACNA,2211,1260,951,300,15,No,NA,¿Ladrillo o bloque de cemento?,Muy bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0883,230201,TACNA,CANDARAVE,CANDARAVE,1009,168,841,296,20,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
